GO_term1	GO_term2	similarity
GO:0021660	GO:0021660	0.514
GO:0021659	GO:0021659	0.514
GO:0021666	GO:0021666	0.514
GO:0021665	GO:0021665	0.514
GO:0060386	GO:0060386	0.478
GO:0022018	GO:0022018	0.544
GO:0022013	GO:0022013	0.538
GO:0021691	GO:0021691	0.481
GO:0021575	GO:0021575	0.653
GO:0021747	GO:0021747	0.609
GO:0007492	GO:0007492	0.639
GO:0007498	GO:0007498	0.639
GO:0001942	GO:0001942	0.47
GO:0045684	GO:0045684	0.565
GO:0042246	GO:0042246	0.494
GO:0045682	GO:0045682	0.67
GO:0048730	GO:0048730	0.609
GO:0048745	GO:0048745	0.527
GO:1905072	GO:1905072	0.639
GO:0048729	GO:0048729	0.584
GO:0048318	GO:0048318	0.527
GO:0007398	GO:0007398	0.639
GO:0003158	GO:0003158	0.527
GO:0060537	GO:0060537	0.639
GO:0048382	GO:0048382	0.528
GO:0042572	GO:0042572	0.663
GO:0006776	GO:0006776	0.513
GO:0033306	GO:0033306	0.521
GO:1901810	GO:1901810	0.505
GO:0042219	GO:0042219	0.476
GO:0001695	GO:0001695	0.547
GO:0043171	GO:0043171	0.503
GO:0042424	GO:0042424	0.552
GO:0042420	GO:0042420	0.515
GO:0006584	GO:0006584	0.475
GO:0019695	GO:0019695	0.564
GO:0046203	GO:0046203	0.623
GO:0008216	GO:0008216	0.49
GO:0006595	GO:0006595	0.562
GO:0006598	GO:0006598	0.714
GO:0009447	GO:0009447	0.623
GO:0046208	GO:0046208	0.623
GO:0046204	GO:0046204	0.49
GO:0009822	GO:0009822	0.489
GO:0009445	GO:0009445	0.49
GO:0045329	GO:0045329	0.664
GO:0006750	GO:0006750	0.487
GO:0019233	GO:0019233	0.55
GO:0050910	GO:0050910	0.571
GO:0019285	GO:0019285	0.664
GO:0019254	GO:0019254	0.57
GO:0043604	GO:0043604	0.471
GO:0051290	GO:0051290	0.605
GO:0034214	GO:0034214	0.577
GO:0051262	GO:0051262	0.788
GO:0051260	GO:0051260	0.788
GO:0051291	GO:0051291	0.577
GO:1904837	GO:1904837	0.526
GO:0051259	GO:0051259	0.707
GO:0033622	GO:0033622	0.526
GO:0070207	GO:0070207	0.605
GO:1902605	GO:1902605	0.526
GO:1905669	GO:1905669	0.526
GO:0097343	GO:0097343	0.526
GO:1904885	GO:1904885	0.526
GO:1904887	GO:1904887	0.526
GO:1904270	GO:1904270	0.526
GO:0046931	GO:0046931	0.526
GO:1904784	GO:1904784	0.526
GO:0065005	GO:0065005	0.484
GO:0007288	GO:0007288	0.504
GO:0003341	GO:0003341	0.474
GO:0045821	GO:0045821	0.625
GO:1904539	GO:1904539	0.629
GO:0061621	GO:0061621	0.76
GO:0006110	GO:0006110	0.74
GO:0045820	GO:0045820	0.625
GO:0061620	GO:0061620	0.928
GO:0061623	GO:0061623	0.776
GO:0006096	GO:0006096	0.625
GO:1905857	GO:1905857	0.485
GO:0006102	GO:0006102	0.658
GO:0019346	GO:0019346	0.488
GO:0019552	GO:0019552	0.476
GO:0009071	GO:0009071	0.479
GO:0002149	GO:0002149	0.524
GO:0043602	GO:0043602	0.482
GO:0019243	GO:0019243	0.482
GO:0061727	GO:0061727	0.469
GO:0070681	GO:0070681	0.504
GO:0019676	GO:0019676	0.525
GO:1904024	GO:1904024	0.61
GO:0019661	GO:0019661	0.507
GO:0042182	GO:0042182	0.517
GO:0019640	GO:0019640	0.495
GO:0009083	GO:0009083	0.492
GO:0019478	GO:0019478	0.483
GO:0009450	GO:0009450	0.549
GO:0019262	GO:0019262	0.491
GO:1902000	GO:1902000	0.561
GO:0006593	GO:0006593	0.483
GO:0001824	GO:0001824	0.874
GO:0001825	GO:0001825	0.679
GO:0001835	GO:0001835	0.692
GO:0120222	GO:0120222	0.654
GO:0043009	GO:0043009	0.851
GO:0001833	GO:0001833	0.561
GO:0001834	GO:0001834	0.561
GO:0001832	GO:0001832	0.679
GO:0001840	GO:0001840	0.612
GO:0072574	GO:0072574	0.617
GO:0032981	GO:0032981	0.53
GO:0097250	GO:0097250	0.616
GO:0000422	GO:0000422	0.481
GO:0034551	GO:0034551	0.501
GO:0042407	GO:0042407	0.62
GO:0007007	GO:0007007	0.679
GO:0048312	GO:0048312	0.603
GO:0033108	GO:0033108	0.616
GO:0033615	GO:0033615	0.608
GO:0048311	GO:0048311	0.649
GO:1990627	GO:1990627	0.484
GO:0033617	GO:0033617	0.501
GO:0034553	GO:0034553	0.53
GO:0006488	GO:0006488	0.47
GO:0030166	GO:0030166	0.575
GO:0015012	GO:0015012	0.535
GO:0030200	GO:0030200	0.521
GO:0050650	GO:0050650	0.535
GO:0060309	GO:0060309	0.556
GO:0050651	GO:0050651	0.535
GO:0007039	GO:0007039	0.467
GO:0006516	GO:0006516	0.599
GO:0030309	GO:0030309	0.558
GO:0006058	GO:0006058	0.488
GO:0030167	GO:0030167	0.556
GO:0051965	GO:0051965	0.482
GO:0045618	GO:0045618	0.491
GO:0048842	GO:0048842	0.474
GO:1901251	GO:1901251	0.483
GO:1904446	GO:1904446	0.518
GO:1903142	GO:1903142	0.521
GO:1903043	GO:1903043	0.478
GO:0061890	GO:0061890	0.575
GO:0055020	GO:0055020	0.493
GO:0060282	GO:0060282	0.501
GO:2000478	GO:2000478	0.489
GO:0060049	GO:0060049	0.742
GO:0030431	GO:0030431	0.543
GO:0007586	GO:0007586	0.543
GO:0048771	GO:0048771	0.543
GO:0003016	GO:0003016	0.687
GO:0097242	GO:0097242	0.543
GO:1903942	GO:1903942	0.484
GO:0043010	GO:0043010	0.647
GO:0010842	GO:0010842	0.844
GO:1990384	GO:1990384	0.617
GO:0070309	GO:0070309	0.521
GO:0060060	GO:0060060	0.857
GO:0048593	GO:0048593	0.873
GO:0002089	GO:0002089	0.77
GO:0003406	GO:0003406	0.573
GO:0031077	GO:0031077	0.552
GO:0061298	GO:0061298	0.598
GO:0048597	GO:0048597	0.655
GO:0046666	GO:0046666	0.566
GO:0060235	GO:0060235	0.684
GO:0061074	GO:0061074	0.513
GO:0003412	GO:0003412	0.519
GO:0048050	GO:0048050	0.62
GO:0042144	GO:0042144	0.667
GO:0000045	GO:0000045	0.489
GO:0097212	GO:0097212	0.622
GO:0045772	GO:0045772	0.485
GO:1905037	GO:1905037	0.592
GO:0016243	GO:0016243	0.489
GO:0016032	GO:0016032	0.717
GO:0075523	GO:0075523	0.637
GO:0043922	GO:0043922	0.471
GO:0043923	GO:0043923	0.471
GO:0019046	GO:0019046	0.477
GO:0075522	GO:0075522	0.637
GO:0019058	GO:0019058	0.568
GO:0019081	GO:0019081	0.712
GO:0046755	GO:0046755	0.477
GO:0039695	GO:0039695	0.609
GO:0019068	GO:0019068	0.511
GO:0075525	GO:0075525	0.637
GO:0019083	GO:0019083	0.712
GO:0019085	GO:0019085	0.609
GO:0019086	GO:0019086	0.609
GO:0019043	GO:0019043	0.511
GO:0046782	GO:0046782	0.489
GO:0000025	GO:0000025	0.621
GO:0005987	GO:0005987	0.621
GO:2000892	GO:2000892	0.621
GO:0005990	GO:0005990	0.621
GO:0005993	GO:0005993	0.621
GO:0033233	GO:0033233	0.477
GO:1904382	GO:1904382	0.508
GO:0071947	GO:0071947	0.473
GO:0140374	GO:0140374	0.507
GO:0006957	GO:0006957	0.512
GO:0070945	GO:0070945	0.474
GO:0001867	GO:0001867	0.512
GO:0070944	GO:0070944	0.512
GO:0070946	GO:0070946	0.474
GO:0002228	GO:0002228	0.529
GO:0002780	GO:0002780	0.588
GO:0070947	GO:0070947	0.512
GO:0071529	GO:0071529	0.466
GO:0042481	GO:0042481	0.466
GO:1900155	GO:1900155	0.491
GO:0042267	GO:0042267	0.525
GO:0033215	GO:0033215	0.478
GO:0033212	GO:0033212	0.477
GO:0033572	GO:0033572	0.568
GO:0097278	GO:0097278	0.543
GO:0051702	GO:0051702	0.532
GO:0044829	GO:0044829	0.59
GO:0044794	GO:0044794	0.795
GO:0044788	GO:0044788	0.804
GO:0048874	GO:0048874	0.504
GO:0044828	GO:0044828	0.742
GO:0044830	GO:0044830	0.596
GO:0044790	GO:0044790	0.554
GO:0044827	GO:0044827	0.694
GO:0051851	GO:0051851	0.729
GO:0051097	GO:0051097	0.821
GO:0043086	GO:0043086	0.642
GO:0051354	GO:0051354	0.474
GO:0043462	GO:0043462	0.664
GO:0034260	GO:0034260	0.58
GO:0051344	GO:0051344	0.63
GO:0051346	GO:0051346	0.805
GO:0060192	GO:0060192	0.63
GO:0060339	GO:0060339	0.539
GO:0060336	GO:0060336	0.534
GO:0039534	GO:0039534	0.478
GO:0039532	GO:0039532	0.495
GO:0039536	GO:0039536	0.478
GO:1903707	GO:1903707	0.553
GO:0045091	GO:0045091	0.672
GO:0046725	GO:0046725	0.567
GO:1904972	GO:1904972	0.562
GO:0032897	GO:0032897	0.562
GO:0046726	GO:0046726	0.548
GO:0050434	GO:0050434	0.543
GO:1904189	GO:1904189	0.504
GO:1901253	GO:1901253	0.488
GO:1904973	GO:1904973	0.543
GO:0030278	GO:0030278	0.595
GO:0007585	GO:0007585	0.543
GO:0001957	GO:0001957	0.657
GO:0036076	GO:0036076	0.788
GO:0043932	GO:0043932	0.63
GO:0030501	GO:0030501	0.831
GO:1900245	GO:1900245	0.474
GO:1900246	GO:1900246	0.515
GO:0002724	GO:0002724	0.512
GO:0010573	GO:0010573	0.526
GO:0034343	GO:0034343	0.526
GO:0071604	GO:0071604	0.526
GO:1900026	GO:1900026	0.648
GO:0010757	GO:0010757	0.626
GO:0051044	GO:0051044	0.532
GO:0010955	GO:0010955	0.553
GO:1903052	GO:1903052	0.509
GO:0002542	GO:0002542	0.668
GO:1903923	GO:1903923	0.794
GO:2000158	GO:2000158	0.53
GO:0050746	GO:0050746	0.474
GO:0010950	GO:0010950	0.53
GO:1905247	GO:1905247	0.53
GO:0071276	GO:0071276	0.66
GO:0035865	GO:0035865	0.66
GO:0010039	GO:0010039	0.63
GO:0071277	GO:0071277	0.66
GO:0071286	GO:0071286	0.66
GO:0010041	GO:0010041	0.511
GO:0071280	GO:0071280	0.66
GO:0010040	GO:0010040	0.511
GO:0071287	GO:0071287	0.66
GO:0071279	GO:0071279	0.66
GO:0071288	GO:0071288	0.66
GO:0071284	GO:0071284	0.66
GO:0071294	GO:0071294	0.66
GO:0071285	GO:0071285	0.66
GO:0071283	GO:0071283	0.833
GO:0071275	GO:0071275	0.66
GO:0061136	GO:0061136	0.7
GO:0032434	GO:0032434	0.806
GO:0045732	GO:0045732	0.603
GO:0032435	GO:0032435	0.656
GO:1904294	GO:1904294	0.648
GO:2000646	GO:2000646	0.471
GO:1903051	GO:1903051	0.531
GO:0042176	GO:0042176	0.522
GO:2000060	GO:2000060	0.867
GO:2000059	GO:2000059	0.579
GO:1905784	GO:1905784	0.725
GO:0062026	GO:0062026	0.602
GO:1901799	GO:1901799	0.566
GO:1904714	GO:1904714	0.468
GO:0032805	GO:0032805	0.612
GO:0032803	GO:0032803	0.523
GO:1905786	GO:1905786	0.917
GO:1904716	GO:1904716	0.544
GO:1901800	GO:1901800	0.85
GO:1904352	GO:1904352	0.645
GO:1905167	GO:1905167	0.561
GO:1905165	GO:1905165	0.467
GO:2000058	GO:2000058	0.717
GO:1904292	GO:1904292	0.529
GO:2000427	GO:2000427	0.485
GO:0060100	GO:0060100	0.628
GO:0048549	GO:0048549	0.756
GO:0045806	GO:0045806	0.601
GO:1900242	GO:1900242	0.538
GO:0048550	GO:0048550	0.515
GO:0048261	GO:0048261	0.657
GO:2000369	GO:2000369	0.693
GO:1901076	GO:1901076	0.537
GO:1905303	GO:1905303	0.661
GO:2000370	GO:2000370	0.874
GO:1900244	GO:1900244	0.643
GO:0031340	GO:0031340	0.567
GO:1900186	GO:1900186	0.575
GO:1905602	GO:1905602	0.583
GO:0051928	GO:0051928	0.499
GO:0051046	GO:0051046	0.5
GO:2001225	GO:2001225	0.496
GO:0010966	GO:0010966	0.496
GO:0051051	GO:0051051	0.537
GO:0150111	GO:0150111	0.5
GO:0006533	GO:0006533	0.485
GO:0019550	GO:0019550	0.612
GO:0019544	GO:0019544	0.667
GO:0010121	GO:0010121	0.483
GO:0006562	GO:0006562	0.521
GO:0010133	GO:0010133	0.667
GO:0000821	GO:0000821	0.486
GO:0006540	GO:0006540	0.65
GO:0006538	GO:0006538	0.653
GO:2001299	GO:2001299	0.471
GO:0000820	GO:0000820	0.523
GO:0006543	GO:0006543	0.521
GO:0019556	GO:0019556	0.658
GO:0019557	GO:0019557	0.652
GO:0006527	GO:0006527	0.521
GO:2000211	GO:2000211	0.659
GO:0019547	GO:0019547	0.492
GO:0033345	GO:0033345	0.479
GO:2000213	GO:2000213	0.547
GO:0009231	GO:0009231	0.493
GO:0010212	GO:0010212	0.491
GO:0009314	GO:0009314	0.605
GO:0009268	GO:0009268	0.605
GO:0051602	GO:0051602	0.605
GO:0009631	GO:0009631	0.643
GO:0009416	GO:0009416	0.491
GO:0010447	GO:0010447	0.491
GO:0009629	GO:0009629	0.605
GO:0036293	GO:0036293	0.491
GO:0009582	GO:0009582	0.532
GO:0016048	GO:0016048	0.56
GO:0070482	GO:0070482	0.605
GO:0040040	GO:0040040	0.728
GO:0071000	GO:0071000	0.605
GO:0010446	GO:0010446	0.491
GO:0051301	GO:0051301	0.543
GO:0014856	GO:0014856	0.573
GO:0014841	GO:0014841	0.517
GO:0019858	GO:0019858	0.501
GO:0006749	GO:0006749	0.507
GO:0030488	GO:0030488	0.56
GO:0006364	GO:0006364	0.578
GO:0046039	GO:0046039	0.486
GO:0000398	GO:0000398	0.612
GO:0030490	GO:0030490	0.562
GO:0034587	GO:0034587	0.763
GO:0042417	GO:0042417	0.495
GO:0042415	GO:0042415	0.495
GO:0000729	GO:0000729	0.658
GO:0000724	GO:0000724	0.614
GO:1990180	GO:1990180	0.508
GO:0097745	GO:0097745	0.508
GO:0070901	GO:0070901	0.482
GO:0010586	GO:0010586	0.763
GO:0009972	GO:0009972	0.526
GO:0006398	GO:0006398	0.617
GO:0031124	GO:0031124	0.651
GO:0033151	GO:0033151	0.615
GO:0045292	GO:0045292	0.629
GO:0110156	GO:0110156	0.763
GO:0071034	GO:0071034	0.567
GO:0006401	GO:0006401	0.573
GO:0016075	GO:0016075	0.567
GO:0046036	GO:0046036	0.548
GO:0000467	GO:0000467	0.467
GO:0000460	GO:0000460	0.602
GO:0071040	GO:0071040	0.493
GO:0071039	GO:0071039	0.493
GO:0071035	GO:0071035	0.493
GO:0071036	GO:0071036	0.493
GO:0071037	GO:0071037	0.493
GO:0071051	GO:0071051	0.621
GO:0071038	GO:0071038	0.508
GO:0034475	GO:0034475	0.621
GO:0045006	GO:0045006	0.714
GO:0034473	GO:0034473	0.621
GO:0034476	GO:0034476	0.621
GO:0006287	GO:0006287	0.658
GO:0043137	GO:0043137	0.566
GO:0034472	GO:0034472	0.601
GO:0016180	GO:0016180	0.651
GO:0006308	GO:0006308	0.573
GO:0000375	GO:0000375	0.717
GO:0000244	GO:0000244	0.529
GO:0000387	GO:0000387	0.488
GO:0008033	GO:0008033	0.651
GO:0000965	GO:0000965	0.628
GO:0046037	GO:0046037	0.486
GO:0006297	GO:0006297	0.658
GO:0036261	GO:0036261	0.597
GO:1903241	GO:1903241	0.529
GO:0000245	GO:0000245	0.488
GO:0010587	GO:0010587	0.567
GO:0043634	GO:0043634	0.55
GO:0034477	GO:0034477	0.621
GO:0006218	GO:0006218	0.487
GO:0044027	GO:0044027	0.575
GO:0016072	GO:0016072	0.763
GO:0044597	GO:0044597	0.491
GO:0035825	GO:0035825	0.747
GO:0031441	GO:0031441	0.467
GO:0110155	GO:0110155	0.763
GO:0043504	GO:0043504	0.58
GO:0046130	GO:0046130	0.466
GO:0006157	GO:0006157	0.486
GO:0006149	GO:0006149	0.486
GO:0006148	GO:0006148	0.486
GO:0006738	GO:0006738	0.497
GO:0031440	GO:0031440	0.543
GO:0046105	GO:0046105	0.487
GO:0006788	GO:0006788	0.472
GO:0006154	GO:0006154	0.486
GO:0006161	GO:0006161	0.486
GO:0006147	GO:0006147	0.549
GO:0009114	GO:0009114	0.549
GO:0009115	GO:0009115	0.549
GO:0000730	GO:0000730	0.482
GO:0042148	GO:0042148	0.73
GO:0006312	GO:0006312	0.747
GO:0007131	GO:0007131	0.5
GO:0042138	GO:0042138	0.655
GO:0097552	GO:0097552	0.593
GO:0031118	GO:0031118	0.558
GO:0000454	GO:0000454	0.586
GO:0031120	GO:0031120	0.635
GO:0071707	GO:0071707	0.579
GO:0000463	GO:0000463	0.59
GO:0000470	GO:0000470	0.562
GO:0016554	GO:0016554	0.717
GO:0070383	GO:0070383	0.706
GO:0044029	GO:0044029	0.575
GO:0016556	GO:0016556	0.69
GO:0016553	GO:0016553	0.729
GO:0043045	GO:0043045	0.542
GO:0000495	GO:0000495	0.567
GO:0000455	GO:0000455	0.586
GO:1990481	GO:1990481	0.651
GO:0097510	GO:0097510	0.663
GO:0006789	GO:0006789	0.497
GO:0044725	GO:0044725	0.572
GO:0006307	GO:0006307	0.6
GO:0045007	GO:0045007	0.609
GO:0045910	GO:0045910	0.507
GO:0016447	GO:0016447	0.543
GO:0002204	GO:0002204	0.485
GO:0006400	GO:0006400	0.603
GO:0006265	GO:0006265	0.67
GO:2001032	GO:2001032	0.505
GO:0002926	GO:0002926	0.648
GO:0006672	GO:0006672	0.475
GO:0032078	GO:0032078	0.475
GO:0000466	GO:0000466	0.622
GO:0001510	GO:0001510	0.659
GO:0031167	GO:0031167	0.531
GO:0035513	GO:0035513	0.673
GO:1990983	GO:1990983	0.564
GO:0002101	GO:0002101	0.636
GO:0006285	GO:0006285	0.658
GO:0031591	GO:0031591	0.479
GO:0046135	GO:0046135	0.481
GO:0006214	GO:0006214	0.487
GO:0042414	GO:0042414	0.495
GO:0002098	GO:0002098	0.636
GO:0034247	GO:0034247	0.612
GO:1903461	GO:1903461	0.526
GO:0000381	GO:0000381	0.489
GO:0046051	GO:0046051	0.548
GO:0070476	GO:0070476	0.545
GO:0000494	GO:0000494	0.567
GO:0000154	GO:0000154	0.558
GO:0002939	GO:0002939	0.586
GO:0044727	GO:0044727	0.546
GO:2000779	GO:2000779	0.508
GO:2000819	GO:2000819	0.508
GO:0046121	GO:0046121	0.516
GO:0045950	GO:0045950	0.499
GO:0030592	GO:0030592	0.714
GO:0032042	GO:0032042	0.67
GO:1905051	GO:1905051	0.508
GO:0002100	GO:0002100	0.582
GO:0016078	GO:0016078	0.567
GO:0090616	GO:0090616	0.545
GO:0090367	GO:0090367	0.483
GO:0071139	GO:0071139	0.73
GO:0031442	GO:0031442	0.467
GO:0000462	GO:0000462	0.59
GO:0000380	GO:0000380	0.629
GO:0009181	GO:0009181	0.479
GO:0070054	GO:0070054	0.628
GO:0048289	GO:0048289	0.482
GO:0044726	GO:0044726	0.481
GO:0034227	GO:0034227	0.621
GO:0002143	GO:0002143	0.582
GO:0000451	GO:0000451	0.563
GO:0106046	GO:0106046	0.704
GO:0001682	GO:0001682	0.621
GO:0070902	GO:0070902	0.496
GO:0000964	GO:0000964	0.628
GO:0090646	GO:0090646	0.572
GO:0006787	GO:0006787	0.49
GO:0006388	GO:0006388	0.601
GO:0033153	GO:0033153	0.511
GO:1904812	GO:1904812	0.508
GO:0051391	GO:0051391	0.591
GO:0000710	GO:0000710	0.562
GO:0006382	GO:0006382	0.717
GO:0060702	GO:0060702	0.481
GO:0010705	GO:0010705	0.473
GO:0000354	GO:0000354	0.473
GO:0106074	GO:0106074	0.657
GO:0006399	GO:0006399	0.763
GO:0000963	GO:0000963	0.656
GO:0048291	GO:0048291	0.482
GO:1902975	GO:1902975	0.531
GO:0036298	GO:0036298	0.614
GO:0016076	GO:0016076	0.567
GO:0006370	GO:0006370	0.628
GO:0008334	GO:0008334	0.763
GO:0033152	GO:0033152	0.547
GO:0000447	GO:0000447	0.482
GO:0000388	GO:0000388	0.493
GO:0035946	GO:0035946	0.578
GO:0035945	GO:0035945	0.578
GO:0000957	GO:0000957	0.57
GO:2000827	GO:2000827	0.55
GO:0110104	GO:0110104	0.56
GO:0001522	GO:0001522	0.729
GO:0002949	GO:0002949	0.592
GO:0070651	GO:0070651	0.592
GO:0071025	GO:0071025	0.594
GO:0010792	GO:0010792	0.611
GO:0000480	GO:0000480	0.52
GO:0000479	GO:0000479	0.586
GO:0000395	GO:0000395	0.49
GO:0006376	GO:0006376	0.493
GO:0042780	GO:0042780	0.601
GO:0001680	GO:0001680	0.621
GO:0106354	GO:0106354	0.613
GO:0031125	GO:0031125	0.553
GO:1990431	GO:1990431	0.659
GO:1990432	GO:1990432	0.659
GO:0000706	GO:0000706	0.561
GO:0035822	GO:0035822	0.73
GO:0070899	GO:0070899	0.496
GO:0006309	GO:0006309	0.502
GO:0032423	GO:0032423	0.508
GO:0000390	GO:0000390	0.521
GO:0002943	GO:0002943	0.621
GO:0070475	GO:0070475	0.563
GO:0031119	GO:0031119	0.591
GO:0101030	GO:0101030	0.621
GO:0070900	GO:0070900	0.497
GO:1990426	GO:1990426	0.52
GO:0106217	GO:0106217	0.586
GO:0036265	GO:0036265	0.664
GO:0106004	GO:0106004	0.559
GO:1900864	GO:1900864	0.69
GO:1990261	GO:1990261	0.594
GO:0032043	GO:0032043	0.528
GO:0000292	GO:0000292	0.594
GO:0002127	GO:0002127	0.559
GO:0002946	GO:0002946	0.586
GO:0006311	GO:0006311	0.589
GO:0002940	GO:0002940	0.586
GO:0000379	GO:0000379	0.59
GO:0006582	GO:0006582	0.467
GO:0000389	GO:0000389	0.534
GO:0000350	GO:0000350	0.493
GO:0120049	GO:0120049	0.67
GO:0002128	GO:0002128	0.586
GO:0002130	GO:0002130	0.609
GO:0016073	GO:0016073	0.763
GO:0040031	GO:0040031	0.666
GO:1902983	GO:1902983	0.522
GO:0000349	GO:0000349	0.493
GO:0006766	GO:0006766	0.49
GO:0006782	GO:0006782	0.471
GO:0042426	GO:0042426	0.476
GO:0006751	GO:0006751	0.537
GO:0042413	GO:0042413	0.569
GO:0030149	GO:0030149	0.5
GO:0006579	GO:0006579	0.622
GO:0010815	GO:0010815	0.533
GO:0010813	GO:0010813	0.533
GO:0010814	GO:0010814	0.506
GO:0000098	GO:0000098	0.472
GO:0006027	GO:0006027	0.488
GO:0006660	GO:0006660	0.472
GO:0030328	GO:0030328	0.815
GO:0070527	GO:0070527	0.68
GO:0030168	GO:0030168	0.827
GO:0030194	GO:0030194	0.526
GO:0010572	GO:0010572	0.611
GO:0072378	GO:0072378	0.732
GO:1900046	GO:1900046	0.468
GO:0090330	GO:0090330	0.531
GO:1901731	GO:1901731	0.479
GO:0010543	GO:0010543	0.695
GO:0002543	GO:0002543	0.503
GO:0045995	GO:0045995	0.525
GO:0040015	GO:0040015	0.471
GO:0090183	GO:0090183	0.487
GO:0045843	GO:0045843	0.52
GO:2000195	GO:2000195	0.526
GO:0060420	GO:0060420	0.489
GO:0046621	GO:0046621	0.471
GO:1902455	GO:1902455	0.551
GO:0060313	GO:0060313	0.504
GO:0051799	GO:0051799	0.597
GO:0002644	GO:0002644	0.575
GO:0051797	GO:0051797	0.472
GO:0070171	GO:0070171	0.547
GO:0090194	GO:0090194	0.56
GO:1902034	GO:1902034	0.476
GO:0042489	GO:0042489	0.506
GO:2000019	GO:2000019	0.491
GO:0048634	GO:0048634	0.497
GO:0051796	GO:0051796	0.471
GO:0051886	GO:0051886	0.471
GO:0061185	GO:0061185	0.549
GO:0016082	GO:0016082	0.478
GO:1903235	GO:1903235	0.543
GO:0033685	GO:0033685	0.496
GO:0014063	GO:0014063	0.479
GO:1903296	GO:1903296	0.487
GO:0014057	GO:0014057	0.54
GO:1903233	GO:1903233	0.636
GO:0061537	GO:0061537	0.523
GO:0099502	GO:0099502	0.466
GO:0098746	GO:0098746	0.48
GO:0061669	GO:0061669	0.577
GO:0099161	GO:0099161	0.598
GO:0016079	GO:0016079	0.558
GO:1903234	GO:1903234	0.771
GO:0014056	GO:0014056	0.647
GO:0016081	GO:0016081	0.483
GO:0031629	GO:0031629	0.468
GO:0032277	GO:0032277	0.53
GO:0061646	GO:0061646	0.498
GO:2000301	GO:2000301	0.833
GO:0061535	GO:0061535	0.488
GO:1904049	GO:1904049	0.908
GO:0046882	GO:0046882	0.496
GO:1903294	GO:1903294	0.595
GO:1903531	GO:1903531	0.583
GO:0048791	GO:0048791	0.509
GO:0016080	GO:0016080	0.484
GO:2000302	GO:2000302	0.589
GO:0061534	GO:0061534	0.518
GO:2000224	GO:2000224	0.817
GO:1900053	GO:1900053	0.543
GO:0010957	GO:0010957	0.746
GO:0010894	GO:0010894	0.65
GO:1904985	GO:1904985	0.5
GO:0070857	GO:0070857	0.621
GO:2000064	GO:2000064	0.589
GO:0010868	GO:0010868	0.537
GO:0032348	GO:0032348	0.678
GO:2000065	GO:2000065	0.69
GO:2000182	GO:2000182	0.623
GO:0031946	GO:0031946	0.474
GO:0010795	GO:0010795	0.469
GO:0090030	GO:0090030	0.512
GO:0070858	GO:0070858	0.761
GO:0090032	GO:0090032	0.659
GO:0032347	GO:0032347	0.573
GO:0051055	GO:0051055	0.514
GO:2000180	GO:2000180	0.639
GO:0010566	GO:0010566	0.565
GO:0031947	GO:0031947	0.603
GO:0090155	GO:0090155	0.504
GO:0042377	GO:0042377	0.587
GO:0042371	GO:0042371	0.587
GO:0019470	GO:0019470	0.576
GO:0019481	GO:0019481	0.592
GO:0042853	GO:0042853	0.575
GO:0019448	GO:0019448	0.524
GO:0055130	GO:0055130	0.508
GO:0036088	GO:0036088	0.55
GO:0006554	GO:0006554	0.588
GO:0006546	GO:0006546	0.588
GO:0019464	GO:0019464	0.602
GO:0019449	GO:0019449	0.55
GO:0019452	GO:0019452	0.552
GO:0006559	GO:0006559	0.5
GO:0006565	GO:0006565	0.588
GO:0006583	GO:0006583	0.512
GO:0097053	GO:0097053	0.48
GO:0006572	GO:0006572	0.543
GO:0019518	GO:0019518	0.553
GO:0006567	GO:0006567	0.588
GO:0050666	GO:0050666	0.509
GO:1901494	GO:1901494	0.501
GO:0043418	GO:0043418	0.546
GO:0090368	GO:0090368	0.566
GO:1901053	GO:1901053	0.576
GO:0009087	GO:0009087	0.522
GO:0016261	GO:0016261	0.618
GO:0019290	GO:0019290	0.622
GO:1903786	GO:1903786	0.77
GO:0042340	GO:0042340	0.468
GO:0010816	GO:0010816	0.589
GO:0030211	GO:0030211	0.468
GO:0043605	GO:0043605	0.471
GO:0001519	GO:0001519	0.885
GO:0050823	GO:0050823	0.591
GO:0033003	GO:0033003	0.512
GO:0043609	GO:0043609	0.497
GO:0002606	GO:0002606	0.49
GO:0090265	GO:0090265	0.466
GO:0050777	GO:0050777	0.501
GO:0050795	GO:0050795	0.497
GO:0043030	GO:0043030	0.512
GO:0002819	GO:0002819	0.575
GO:0002577	GO:0002577	0.772
GO:0040008	GO:0040008	0.497
GO:0050863	GO:0050863	0.491
GO:0032814	GO:0032814	0.491
GO:0006808	GO:0006808	0.497
GO:0002664	GO:0002664	0.555
GO:0002581	GO:0002581	0.49
GO:0002605	GO:0002605	0.49
GO:0002683	GO:0002683	0.782
GO:0002828	GO:0002828	0.575
GO:0097006	GO:0097006	0.554
GO:0090264	GO:0090264	0.598
GO:2000316	GO:2000316	0.471
GO:0060761	GO:0060761	0.484
GO:0047484	GO:0047484	0.498
GO:0006569	GO:0006569	0.535
GO:0019441	GO:0019441	0.508
GO:0034213	GO:0034213	0.536
GO:0019440	GO:0019440	0.473
GO:0042632	GO:0042632	0.565
GO:0055092	GO:0055092	0.673
GO:0055091	GO:0055091	0.673
GO:0070328	GO:0070328	0.565
GO:0055090	GO:0055090	0.673
GO:0046327	GO:0046327	0.68
GO:0006021	GO:0006021	0.744
GO:0006121	GO:0006121	0.488
